id,seller,price,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor,subway_distance,cluster
16177,0,12100000.0,78.7,10.2,44.3,13,3,2.64,0,1,2,2,1,1,1,2,4413,0,55.547275,37.534316,6,2002,3,14,False,True,False,3,True,0,0.1928838058380103,-2.904550612361272,26.233333333333334,1,0.9285714285714286,0.006506756565290468,7
14764,4,38000000.0,78.0,21.0,35.0,15,2,3.0,0,1,1,0,0,0,3,1,8357,0,55.703971,37.490587,7,2016,7,21,True,True,True,2,True,4,0.09419915922727842,-1.903822978927751,39.0,1,0.7142857142857143,0.01014479226007325,8
21238,3,14181600.0,57.0,10.7,30.9,41,2,2.8,0,0,0,1,0,0,4,1,679,1,55.808938,37.578648,1,2021,3,58,False,True,True,0,True,0,0.07417908099864282,-0.012977041932775348,28.5,0,0.7068965517241379,0.0036698975462504963,0
22387,4,7251517.0,45.5,19.1,26.4,17,2,2.78,0,1,2,2,0,0,0,1,4141,0,55.705914,37.931722,4,2015,3,19,False,True,True,1,True,0,0.353291422365829,1.6525512967001823,22.75,1,0.8947368421052632,0.005803299061739647,6
12322,1,10150000.0,79.8,9.0,48.0,5,3,2.75,0,1,1,1,0,1,1,2,7602,0,55.538499,37.538467,6,2000,3,12,False,True,True,3,True,0,0.20053229952685145,-2.934953286968223,26.599999999999998,1,0.4166666666666667,0.008340389079650566,7
710,1,11000000.0,53.0,8.6,31.0,10,2,2.8,0,1,1,1,0,0,1,1,8788,0,55.849125,37.447836,8,1982,3,12,False,True,True,0,True,0,0.17447841288571997,-0.856033508083653,26.5,1,0.8333333333333334,0.008349989281433207,3
20086,4,14755400.0,70.6,8.2,30.3,10,2,2.7,0,1,0,1,2,0,0,2,4883,1,55.787209,37.493659,8,2019,7,22,False,True,True,1,False,4,0.10068779985950725,-1.0229430350356334,35.3,1,0.45454545454545453,0.00629300897822795,3
15716,3,7196338.0,34.0,10.0,15.4,22,1,2.8,1,0,1,0,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.12194966633439598,-0.16853475025294426,34.0,1,0.9166666666666666,0.002108078271797773,0
21704,1,46238716.0,147.9,15.2,83.4,13,4,2.8,3,0,1,1,0,1,0,1,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.060820883266010824,-2.653479073015476,36.975,3,0.65,0.0113413735058841,8
10355,3,12548868.0,64.59,12.5,28.6,3,2,3.0,0,0,2,2,0,1,4,1,8016,1,55.580192,37.587137,5,2020,2,19,False,True,True,0,False,4,0.15475629241506297,3.0929395617096156,32.295,0,0.15789473684210525,0.00981580526498375,7
2461,4,9554280.0,46.38,12.7,19.1,6,1,2.8,0,1,1,0,0,1,4,1,936,1,55.715824,37.388879,7,2020,2,10,False,True,True,0,False,4,0.1916697947370995,-1.6697797392294866,46.38,1,0.6,0.037461751387249255,3
15208,0,19900000.0,65.1,12.9,33.8,4,2,2.74,1,0,1,0,1,1,3,1,7155,0,55.825917,37.59586,2,2010,3,17,False,True,True,3,True,0,0.09258887677124533,0.17641422133892679,32.55,1,0.23529411764705882,0.006293432211440067,0
12411,4,5700000.0,20.3,4.037912704841482,10.940219832554702,5,1,2.8,0,0,2,2,0,0,1,1,5835,0,55.790879,37.818957,3,1952,0,5,True,True,False,1,False,0,0.2458362516478312,1.3405093247050908,20.3,0,1.0,0.020044248302190124,5
11180,3,24774100.0,100.3,15.9,43.8,3,1,3.1,2,0,1,1,0,1,4,1,5839,1,55.790671,37.550136,1,2019,2,15,False,True,True,3,True,4,0.06319979686754044,-0.4851846660370829,100.3,2,0.2,0.007054922891141153,0
4073,1,8990000.0,58.9,6.0,43.3,2,3,2.7,0,1,1,0,1,0,1,1,9071,0,55.740208,37.820861,3,1972,3,9,False,True,False,3,True,0,0.24131179189163612,1.5482392166274839,19.633333333333333,1,0.2222222222222222,0.012256516022097255,5
19226,4,7098976.0,47.3,10.7,27.8,11,2,2.8,1,0,2,2,0,0,4,1,5357,1,55.707649,37.937184,4,2020,2,22,True,True,True,1,True,0,0.35860008951356054,1.6464853007889433,23.65,1,0.5,0.011519073617267919,6
21308,3,10483950.0,55.5,19.8,21.9,3,2,2.72,0,2,1,0,1,0,4,1,1656,1,55.802325,37.599858000000005,2,2021,2,14,False,True,True,1,False,4,0.0705286367501344,0.29117773137374336,27.75,2,0.21428571428571427,0.011362481639143418,0
14652,1,8700000.0,41.9,10.7,25.0,6,2,2.8,0,0,1,1,0,1,4,1,1589,0,55.796385,37.461077,8,1965,0,9,False,True,False,3,False,0,0.1335934801389058,-1.09139415778687,20.95,0,0.6666666666666666,0.012583511195208424,3
4118,1,9700000.0,60.9,8.0,44.5,1,3,2.6,1,0,1,0,0,0,1,1,5687,0,55.777525,37.714456,3,1961,3,5,True,False,False,3,False,0,0.14146266620163148,1.2637238035350524,20.3,1,0.2,0.008578867116349356,5
18114,4,8350000.0,51.0,6.0,34.0,4,3,2.8,0,1,1,0,0,1,1,2,7143,0,55.891456000000005,37.671094,2,1973,3,9,False,True,False,3,True,0,0.18144208616706872,0.5284572738857221,17.0,1,0.4444444444444444,0.010678762662407679,0
21354,2,9900000.0,57.0,10.3,29.4,14,2,2.8,0,0,2,2,0,0,4,0,6772,2,55.738363,37.857899,3,2004,7,22,False,False,False,3,False,4,0.27831165820014103,1.5578686064327483,28.5,0,0.6363636363636364,0.008955946069508714,6
8990,4,22400000.0,99.4,12.9,64.5,13,4,2.78,1,1,1,0,0,2,1,2,911,0,55.663842,37.567797,6,2012,3,22,False,True,False,1,True,0,0.07190032281933048,-2.976539040815857,24.85,2,0.5909090909090909,0.014829152807895719,8
5439,1,6850000.0,41.0,10.0,19.6,6,1,2.64,1,0,1,0,0,1,1,1,7453,0,55.574207,37.666162,5,1982,4,12,False,True,False,3,True,0,0.1824008484303646,2.64718302741875,41.0,1,0.5,0.04730395219217972,2
19296,4,14500000.0,77.5,13.0,43.0,8,3,2.8,1,0,2,2,1,1,4,1,486,0,55.660247,37.629421,5,2000,3,14,False,True,True,3,False,0,0.08963276771784076,2.552368187256938,25.833333333333332,1,0.5714285714285714,0.019954233886569243,8
12176,2,13400000.0,47.3,7.5,30.0,9,2,2.9,1,0,1,0,1,0,2,2,8741,0,55.680828000000005,37.535862,6,1960,0,9,True,True,True,1,True,0,0.06944895672075695,-2.460118141805286,23.65,1,1.0,0.012047565231193793,8
20464,0,7500000.0,59.0,10.7,43.2,7,3,2.64,1,0,1,0,0,0,1,2,7117,0,55.739732,37.827212,3,1971,3,9,False,True,True,1,True,0,0.2476512138266824,1.550739214905441,19.666666666666668,1,0.7777777777777778,0.01599523579070071,6
1436,3,10842901.0,48.8,8.9,26.4,23,2,2.8,0,2,0,1,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.12194966633439598,-0.16853475025294426,24.4,2,0.9583333333333334,0.002108078271797773,0
14435,2,9200000.0,38.0,9.0,20.0,10,1,2.8,0,1,1,0,0,2,2,1,9063,0,55.809181,37.535493,1,1978,0,14,False,True,True,1,True,0,0.0865105714079356,-0.5351472522636376,38.0,1,0.7142857142857143,0.009251800365337836,0
13703,2,8800000.0,40.7,11.8,19.9,8,1,2.8,1,0,0,1,0,1,2,1,8790,0,55.654726,37.426941,11,2016,2,14,True,True,False,3,True,0,0.17237828773874514,-2.0536661341924796,40.7,1,0.5714285714285714,0.010847956351313848,1
14322,3,36484354.0,202.7,10.7,30.9,16,4,2.8,0,0,2,2,0,0,4,1,4715,1,55.834472,37.65805,2,2015,2,58,False,True,True,0,False,4,0.1268628895395241,0.6665786250389665,50.675,0,0.27586206896551724,0.009117087473532624,0
20788,3,11790660.0,93.8,20.3,45.2,3,3,2.7,2,0,0,1,1,0,4,1,1829,1,55.5539,37.553981,6,2021,2,17,False,True,True,1,False,4,0.1826720673198065,-3.0008243395621115,31.266666666666666,2,0.17647058823529413,0.005832937596100999,7
15103,0,12200000.0,75.0,10.2,45.0,2,3,2.64,0,1,1,0,0,0,2,1,4592,0,55.73788199999999,37.850155,3,1995,2,14,False,True,True,1,True,0,0.2705623552898784,1.5592762318734328,25.0,1,0.14285714285714285,0.015436500542546555,6
20268,4,10200000.0,41.8,15.0,20.0,12,1,2.8,1,0,0,1,0,0,4,1,5352,1,55.843111,37.480687,1,2020,7,29,True,True,True,0,False,4,0.14671297905880734,-0.7399705547096765,41.8,1,0.41379310344827586,0.006864320068293273,3
9208,1,6150000.0,34.4,9.5,19.0,12,1,2.8,1,0,1,1,0,1,1,1,8845,0,55.590134,37.547486,6,1978,2,16,False,True,True,1,True,0,0.14815587624648935,-2.9230268957604886,34.4,1,0.75,0.012720650612291332,7
6868,4,23900000.0,75.0,14.0,33.0,5,2,3.2,0,2,0,1,0,0,0,1,276,0,55.789466,37.567186,1,2019,7,15,False,True,True,0,False,4,0.05609413511110344,-0.2233477876653923,37.5,2,0.3333333333333333,0.009188979921623359,0
21774,4,22800000.0,81.0,12.0,60.0,3,3,2.8,1,0,1,0,0,1,3,1,715,0,55.735657,37.432537,7,2012,7,17,True,True,True,0,True,0,0.1470763019874206,-1.5647325318334115,27.0,1,0.17647058823529413,0.01425277579982222,3
16577,4,11076450.0,41.0,8.15539019204437,30.9,3,1,3.0,0,1,2,2,0,0,0,1,5683,0,55.72889,37.631739,0,2013,7,14,True,False,False,0,False,4,0.052458439313530746,1.6830283548525684,41.0,1,0.21428571428571427,0.006174594804518664,8
21452,3,6280624.0,40.4,8.4,23.1,19,2,2.7,1,0,1,1,0,0,4,1,5357,1,55.707649,37.937184,4,2020,2,22,True,True,True,1,True,0,0.35860008951356054,1.6464853007889433,20.2,1,0.8636363636363636,0.011519073617267919,6
13194,0,120000000.0,157.0,10.7,100.0,3,3,3.2,2,0,1,0,0,0,3,1,8697,0,55.733863,37.640372,0,2006,2,3,True,True,True,0,False,1,0.06076809912548204,1.5856429006217592,52.333333333333336,2,1.0,0.0032197442444992044,8
9172,3,9770480.0,74.9,16.7,40.9,7,3,2.8,0,1,2,2,0,0,4,1,5782,1,55.707426,37.934031,4,2020,2,23,False,True,True,1,False,4,0.355473277861844,1.6477815478996907,24.96666666666667,1,0.30434782608695654,0.008536418277001107,6
6912,3,5800000.0,30.9,6.1,17.3,8,1,2.8,1,0,1,0,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.12194966633439598,-0.16853475025294426,30.9,1,0.3333333333333333,0.002108078271797773,0
16665,4,8200000.0,59.0,6.0,38.0,5,3,2.7,1,0,1,0,0,1,2,1,9439,0,55.881884,37.710234,2,1970,7,9,False,True,False,3,False,4,0.19673948453852663,0.7260766882568463,19.666666666666668,1,0.5555555555555556,0.04750374524182222,5
5349,1,4300000.0,40.3,11.0,19.0,9,1,2.8,1,0,2,2,1,1,4,2,1320,1,55.605261,37.651816,5,2021,7,18,False,True,True,0,False,4,0.1482732235012204,2.6329692930039914,40.3,1,0.5,0.023867642887396963,2
22072,4,33500000.0,78.0,10.0,44.0,7,3,2.8,0,0,1,0,0,0,0,2,8350,0,55.755312,37.545626,0,2019,2,20,True,True,True,0,False,4,0.039713037337501436,-1.0270067861291203,26.0,0,0.35,0.007030136556287776,8
8225,4,160954820.0,130.9,16.0,98.0,3,3,2.8,2,0,0,1,1,0,3,1,8564,0,55.723775,37.583095,0,2012,5,11,True,True,True,0,True,4,0.011529301029262091,2.834570440984893,43.63333333333333,2,0.2727272727272727,0.0053628956730458,8
1933,3,11178342.0,67.38,11.2,26.8,1,2,2.72,2,0,1,0,0,0,4,1,218,1,55.801101,37.599462,2,2021,2,14,False,True,True,1,False,4,0.0692424810012565,0.29077415948198937,33.69,2,0.07142857142857142,0.012647444208213924,0
3851,1,5800000.0,32.0,6.0,21.0,6,1,2.8,0,0,2,2,0,0,4,0,5457,0,55.80356999999999,37.812525,3,1966,3,9,False,True,True,3,True,0,0.24286462067602044,1.2835574557670695,32.0,0,0.6666666666666666,0.015096175840259933,5
10960,3,22591646.0,107.8,10.7,0.0,21,4,3.5,0,0,2,2,0,0,4,1,250,1,55.61310699999999,37.742977,5,2022,2,30,False,True,True,0,False,4,0.20368920046730268,2.2108936685746143,26.95,0,0.7,0.001541615386533911,2
9439,4,12600000.0,53.93,13.1,27.4,10,2,3.3,2,0,1,0,0,0,4,2,89,1,55.69803100000001,37.635781,5,2013,7,16,False,True,True,3,True,4,0.06711566829508818,2.1499624247908553,26.965,2,0.625,0.012521889713614925,8
9115,3,22385600.0,82.3,11.5,47.8,18,2,3.1,1,1,2,2,0,1,4,1,3883,1,55.656986,37.559173,6,2019,2,32,False,True,True,1,False,4,0.08041948712693277,-2.88463695444078,41.15,2,0.5625,0.014049602307536829,8
4808,1,7900000.0,74.0,10.2,46.2,16,3,2.8,0,1,1,1,0,2,2,2,5088,0,55.53612,37.578684,6,1995,3,17,False,True,True,3,False,0,0.19864732601415777,-3.136928098544483,24.666666666666668,1,0.9411764705882353,0.026899060504042237,7
6644,3,20209744.0,71.6,12.8,36.1,8,2,3.2,1,1,1,0,1,0,4,1,9258,1,55.762789,37.508984000000005,8,2018,2,36,True,True,True,0,False,0,0.07598323289411481,-1.1930613851200942,35.8,2,0.2222222222222222,0.014521004682875876,3
1677,3,35283490.0,124.1,43.8,39.0,5,2,2.8,2,1,2,2,0,1,4,1,1168,1,55.788353,37.567922,1,2019,7,15,True,True,False,0,False,4,0.05484778383575935,-0.21475673679125268,62.05,3,0.3333333333333333,0.010013016178957695,0
1505,3,14162400.0,56.2,10.0,25.3,9,1,3.1,0,2,0,1,0,1,4,1,5839,1,55.790671,37.550136,1,2019,2,15,False,True,True,3,True,4,0.06319979686754044,-0.4851846660370829,56.2,2,0.6,0.007054922891141153,0
13591,4,6800000.0,30.8,5.6,16.7,2,1,2.8,0,1,2,2,1,0,0,1,2538,0,55.831863,37.662219,2,1962,0,5,False,True,True,3,False,0,0.1274838721272521,0.7049437678926479,30.8,1,0.4,0.008700766058232503,0
2289,1,7800000.0,90.1,13.0,49.4,1,3,3.2,2,0,1,1,1,1,0,2,7965,0,55.543236,37.151868,10,2018,7,6,True,True,True,1,True,4,0.4686652869415492,-1.9917920198140298,30.03333333333333,2,0.16666666666666666,0.20407719402225855,4
8694,1,8500000.0,50.0,9.0,33.0,3,2,2.8,0,1,2,2,1,0,1,1,87,0,55.754385,37.811573,3,1970,4,12,False,True,True,3,False,0,0.23279066531450568,1.4864152062123253,25.0,1,0.25,0.005699118703798085,5
6089,4,48000000.0,150.0,16.5,85.5,4,5,4.0,1,0,1,1,0,0,3,1,7647,0,55.763108,37.634865000000005,0,1911,0,6,False,True,False,3,False,0,0.06209963959187099,1.0968411874333084,30.0,1,0.6666666666666666,0.0039215161608702745,8
3907,1,6700000.0,44.4,5.8,27.8,9,2,2.8,0,1,1,0,0,0,4,1,1372,0,55.718628,37.826314,3,1971,3,9,False,True,False,1,True,0,0.24723061427966875,1.636114472970874,22.2,1,1.0,0.008754346349102375,6
1595,3,20472321.0,81.2,17.3,24.1,5,1,2.8,1,0,2,2,0,1,4,1,3210,1,55.788515,37.567482,1,2019,7,15,False,True,True,0,False,4,0.05510124917387185,-0.22193211038270924,81.2,1,0.3333333333333333,0.00955575999070645,0
13390,1,15982082.0,51.54,11.8,25.4,15,1,2.8,0,1,1,0,0,1,0,1,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.060820883266010824,-2.653479073015476,51.54,1,0.75,0.0113413735058841,8
982,4,7499000.0,34.7,6.902244869852187,18.70076986155902,12,1,2.8,0,0,2,2,0,0,4,0,2781,0,55.809762,37.392302,8,1979,3,12,False,True,False,1,True,0,0.20176480408075054,-1.1899521982621006,34.7,0,1.0,0.012334595575047702,3
4561,3,15529215.0,55.5,10.7,30.9,11,1,2.8,0,0,2,2,0,0,4,1,2434,1,55.662136,37.512559,6,2019,7,17,False,True,True,0,False,4,0.098847925602124,-2.396104104040216,55.5,0,0.6470588235294118,0.016338352946372012,8
906,4,4580000.0,39.8,7.916695844960144,30.9,4,2,2.8,0,0,2,2,0,0,4,0,9162,2,55.83801999999999,37.436229,8,2013,7,4,False,False,False,3,False,4,0.17669137958238626,-0.9466810267773135,19.9,0,1.0,0.01133439195545088,3
6845,4,13674100.0,40.1,8.8,20.7,15,1,2.9,1,0,1,0,0,1,4,2,5404,0,55.795444,37.526896,1,2018,2,15,True,True,True,0,False,1,0.08037878993234354,-0.7152778790810835,40.1,1,1.0,0.007721965552884457,3
15749,3,7819200.0,36.2,11.1,15.1,12,1,2.8,1,0,1,0,1,1,4,1,6512,1,55.854987,37.559155,1,2021,2,24,False,True,True,1,True,0,0.12194966633439598,-0.16853475025294426,36.2,1,0.5,0.002108078271797773,0
19921,3,7459166.0,72.2,10.7,32.5,2,2,2.8,0,0,2,2,0,0,4,1,3695,1,55.755814,37.617635,0,2021,2,25,False,True,True,1,False,4,0.04346157617234715,1.0652230713421829,36.1,0,0.08,0.002151330053710839,8
5040,4,10464000.0,87.2,10.0,41.0,17,3,2.8,1,1,1,1,0,3,0,1,9649,0,55.579688,37.671085,5,2013,4,45,True,True,True,0,True,0,0.18004580888769228,2.6086595988061148,29.066666666666666,2,0.37777777777777777,0.0411121438142074,2
4840,1,8450000.0,39.0,6.0,24.0,3,2,2.8,0,0,2,2,0,0,4,0,46,0,55.69382,37.586967,6,1965,4,9,False,True,False,1,True,0,0.041600759378295465,2.9638244831521656,19.5,0,0.3333333333333333,0.013131956784877006,8
11203,4,8408301.0,41.77,20.1,13.0,11,1,3.0,1,0,1,0,0,0,4,1,2344,1,55.850909,37.617527,2,2021,2,11,False,True,True,1,False,4,0.12217628233086238,0.31555251774375104,41.77,1,1.0,0.017834483732366936,0
4359,4,13900000.0,117.8,10.9,30.9,5,4,2.8,2,0,1,1,0,0,1,1,1121,0,55.963864,37.154096,9,2018,7,10,True,True,True,1,False,1,0.48326902380123693,-1.0768994306515969,29.45,2,0.5,0.2273581019273318,9
10886,3,7802900.0,71.0,21.5,32.5,1,2,2.65,0,2,0,1,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,35.5,2,0.1111111111111111,0.01774209911481798,2
20553,4,7700480.0,62.3,13.0,32.6,16,2,2.75,0,1,2,2,1,1,0,2,3242,0,55.702551,37.933303,4,2014,3,17,False,True,True,1,True,0,0.355156398838043,1.6616253296882517,31.15,1,0.9411764705882353,0.0069822496374750635,6
2971,3,29398560.0,67.12,10.7,30.9,40,2,2.8,1,0,0,1,0,0,4,1,1047,1,55.751143000000006,37.533733000000005,0,2020,2,63,True,True,True,0,True,0,0.04871331935300289,-1.2279081257035984,33.56,1,0.6349206349206349,0.0028479006302944655,8
2751,4,75000000.0,230.8,10.7,30.9,8,5,2.8,0,0,1,1,0,0,0,1,8776,0,55.723257,37.52766,7,2011,2,53,True,True,True,0,True,0,0.05320998492106207,-1.7887972527687352,46.160000000000004,0,0.1509433962264151,0.016031620286170202,8
5515,1,7500000.0,50.3,6.0,34.2,6,3,2.8,0,1,1,0,1,0,2,1,1613,0,55.593639,37.646435,5,1973,3,9,False,True,False,3,True,0,0.15614767089507128,2.699362162924899,16.766666666666666,1,0.6666666666666666,0.03602866006390174,2
15604,4,95000000.0,140.0,53.0,85.0,4,4,2.8,3,0,2,2,0,0,3,1,9167,0,55.757273,37.649732,0,2009,2,11,True,True,True,0,True,0,0.0736451875848511,1.2602012077045586,35.0,3,0.36363636363636365,0.007607374908598859,8
5339,1,14500000.0,63.0,13.0,34.0,3,2,2.6,0,1,1,1,0,2,1,1,8397,0,55.652756,37.609416,5,2003,3,17,False,True,True,3,False,0,0.08725746454450041,2.792995187757727,31.5,1,0.17647058823529413,0.010687291144163575,8
17482,1,5650000.0,30.5,5.9,18.9,1,1,2.7,1,0,1,0,0,0,1,1,9214,0,55.827459,37.758042,3,1965,0,5,True,False,False,3,False,0,0.201071908209029,1.0916763335310247,30.5,1,0.2,0.023499600954062002,5
13176,3,9187600.0,41.2,11.8,16.8,18,1,2.8,1,0,1,0,0,0,4,1,4108,1,55.839957,37.49524,1,2021,7,24,True,True,True,1,False,4,0.13484702435538978,-0.6759982933957143,41.2,1,0.75,0.008541443027970217,3
18236,1,12490000.0,75.0,12.0,47.0,17,3,2.8,0,1,1,1,0,2,0,2,502,0,55.647696,37.761348,4,1995,3,17,False,True,True,3,False,4,0.20151804573542795,2.0175790964417506,25.0,1,1.0,0.01579652873261112,2
6349,3,8321000.0,78.5,22.9,40.9,2,3,2.65,0,2,1,1,0,0,4,1,4162,1,55.59516,37.741109,12,2021,3,9,False,True,True,1,False,1,0.21347443854968998,2.283612229241371,26.166666666666668,2,0.2222222222222222,0.01774209911481798,2
9744,1,6850000.0,32.2,7.0,22.0,6,1,2.8,1,0,1,0,1,0,2,1,5886,0,55.649276,37.660215,5,1963,0,9,False,True,True,3,True,0,0.11749666777110426,2.3855957213619825,32.2,1,0.6666666666666666,0.012904038166404713,2
2766,4,84000000.0,182.0,20.0,102.0,8,3,3.17,2,1,1,1,0,0,3,1,9260,0,55.716215000000005,37.508535,7,2006,7,17,True,True,True,0,True,4,0.07345644460251194,-1.826093379839124,60.666666666666664,3,0.47058823529411764,0.011691169744730799,8
1934,3,11173760.0,53.72,19.4,20.4,14,2,2.72,0,2,1,0,1,0,4,1,1656,1,55.802325,37.599858000000005,2,2021,2,14,False,True,True,1,False,4,0.0705286367501344,0.29117773137374336,26.86,2,1.0,0.011362481639143418,0
13443,3,21392550.0,104.1,20.6,45.8,5,3,2.85,2,0,1,1,0,0,4,1,5936,1,55.745412,37.407618,7,2020,2,8,False,True,True,1,False,4,0.17232181775106561,-1.5089723474817625,34.699999999999996,2,0.625,0.010275196737779003,3
12150,1,18000000.0,94.2,15.0,52.0,7,1,3.5,2,0,1,0,0,0,0,1,456,0,55.71271,37.644477,5,2016,2,8,True,True,True,0,False,4,0.06851335931704135,1.898542962563945,94.2,2,0.875,0.014156596660215386,8
14937,2,6490000.0,32.0,8.0,16.0,11,1,2.8,1,0,2,2,0,1,1,1,4521,0,55.614312,37.713369,5,1974,3,12,False,True,False,3,True,0,0.18000076399637416,2.3039029768393964,32.0,1,0.9166666666666666,0.006300595606768074,2
12930,1,6550000.0,37.7,5.9,20.0,12,1,2.8,0,0,2,2,0,0,4,0,128,0,55.56545799999999,37.584972,6,1990,3,17,False,True,False,1,True,0,0.16939203265374386,3.109936515768912,37.7,0,0.7058823529411765,0.008939695073100731,7
21385,3,14637700.0,75.63,10.3,44.4,12,3,3.0,1,1,2,2,0,1,4,1,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.17855318355344205,1.1251123766548923,25.209999999999997,2,0.5454545454545454,0.006668876142200186,5
7634,4,32000000.0,75.0,14.0,49.0,5,3,2.8,1,0,1,0,1,0,2,1,538,0,55.704473,37.514922,7,2008,2,18,True,False,False,2,False,4,0.07142989549610192,-2.008744800031011,25.0,1,0.2777777777777778,0.002519923213113388,8
10741,3,8283067.0,36.83,12.4,14.9,8,1,3.1,1,0,2,2,0,0,4,1,3029,1,55.790195,37.472261,8,2021,2,25,True,True,True,0,False,0,0.12081557355222948,-1.0941553917067575,36.83,1,0.32,0.020133205060299485,3
18897,3,5628480.0,22.55,3.4,11.8,9,1,3.0,2,0,1,0,0,0,4,1,2344,1,55.850909,37.617527,2,2021,2,11,False,True,True,1,False,4,0.12217628233086238,0.31555251774375104,22.55,2,0.8181818181818182,0.017834483732366936,0
5496,1,7500000.0,46.0,15.0,20.0,9,1,2.85,0,0,1,0,0,1,4,1,2174,0,55.60460500000001,37.658751,5,2012,2,15,True,True,True,0,True,0,0.15233145360757225,2.59529460633375,46.0,0,0.6,0.019886508642792025,2
13204,2,13590000.0,54.3,8.0,30.4,13,2,2.8,0,1,0,1,0,2,2,2,7056,0,55.794416000000005,37.586509,2,1969,4,15,False,True,False,1,True,0,0.06004839777008567,0.11513490378052386,27.15,1,0.8666666666666667,0.0016996873241912958,0
2262,1,5400000.0,54.0,10.0,35.0,3,2,2.8,0,0,1,0,0,0,4,2,649,0,55.859352,37.670384000000006,2,2004,4,5,True,False,False,3,False,0,0.15414827270993334,0.6296608786157945,27.0,0,0.6,0.011694894612608232,0
8458,2,6200000.0,31.0,7.0,19.0,4,1,2.64,0,1,1,0,1,0,1,1,9485,0,55.748898,37.79269,3,1965,3,5,True,False,False,3,False,0,0.2135475791774419,1.5045667194622858,31.0,1,0.8,0.006475870906682923,5
15337,4,61500000.0,130.0,21.0,75.0,8,3,2.8,1,1,0,1,1,0,2,1,3912,0,55.77680600000001,37.639887,0,2001,7,22,False,True,True,0,False,4,0.07348929478866278,0.961772008729048,43.333333333333336,2,0.36363636363636365,0.008623433480929558,0
17326,4,13800000.0,50.0,11.5,21.8,13,1,2.8,1,0,2,2,1,0,3,1,4071,0,55.781514,37.534029,1,2006,4,17,False,True,True,3,True,0,0.06529269223574684,-0.7727568832534817,50.0,1,0.7647058823529411,0.014138035118076603,0
3017,4,70000000.0,127.0,20.0,75.0,3,3,3.3,2,0,1,1,0,0,3,1,3880,0,55.761538,37.554214,0,2016,2,18,True,True,True,0,False,4,0.03690219355539184,-0.7590241383833853,42.333333333333336,2,0.16666666666666666,0.007886497321371987,8
4964,1,10800000.0,66.1,10.7,30.9,22,2,2.8,0,1,2,2,1,0,0,1,8118,0,55.557948,37.557268,6,2017,2,23,False,True,True,0,True,1,0.1782231789056026,-3.0158989124198943,33.05,1,0.9565217391304348,0.010203005831621462,7
4112,1,9500000.0,41.0,5.0,32.0,4,2,2.8,1,0,1,0,0,0,2,2,4699,0,55.753575,37.827778,3,1960,0,5,True,False,False,1,False,0,0.2488792263281688,1.4951460257025406,20.5,1,0.8,0.011334165562581853,6
8318,4,12250000.0,67.1,11.9,37.3,8,2,3.2,1,0,1,0,2,0,0,1,2826,0,55.723607,37.824032,3,2019,3,13,False,True,True,0,True,1,0.24467596201334832,1.6164159948844972,33.55,1,0.6153846153846154,0.009964972303022408,6
7852,2,30000000.0,109.0,9.0,66.0,2,3,2.8,1,0,0,1,0,0,1,1,2605,0,55.74599,37.57068,7,1955,0,12,False,True,False,3,True,0,0.014344075555458148,-0.6720587563024816,36.333333333333336,1,0.16666666666666666,0.005704778698601864,8
20905,4,82000000.0,141.0,10.7,30.9,14,4,2.8,3,0,2,2,0,0,3,1,7926,0,55.693591000000005,37.532439,7,2010,2,19,True,True,True,3,True,4,0.06261366877750417,-2.2884125701630724,35.25,3,0.7368421052631579,0.0013127840645030002,8
19709,3,6328080.0,42.3,16.1,15.1,4,1,2.66,0,1,1,0,0,0,4,1,562,1,55.966957,37.154967,9,2020,3,17,False,True,True,1,False,4,0.4839785466524376,-1.0704192030965667,42.3,1,0.23529411764705882,0.22807563030275807,9
