,price
8315,20000000.0
13632,8187860.0
5075,18600000.0
23266,56600000.0
1883,8665254.0
12983,21378000.0
22931,7100000.0
5119,7700000.0
18972,15000000.0
15758,18500000.0
15329,15990000.0
21016,8900000.0
13749,7100000.0
20914,6450000.0
1619,39600000.0
13492,7245840.0
10069,13908536.0
13413,9000000.0
21568,8200000.0
18844,4932900.0
9816,7350000.0
8280,101495352.0
22327,5550000.0
14268,8007680.0
21473,10531104.0
1320,11150000.0
7306,10985260.0
19848,5900000.0
6418,10200000.0
22021,16950000.0
20076,6400000.0
13868,7550000.0
22228,5500000.0
9498,20037120.0
989,7499000.0
9003,13600000.0
21632,13750000.0
5627,8036368.0
10948,7847400.0
19624,7080000.0
13186,8150000.0
9358,9400000.0
9137,21000000.0
21688,8300000.0
12403,7500000.0
7551,7990000.0
14599,13900000.0
7532,5400000.0
10695,6700000.0
15496,41000000.0
1980,13282419.0
14066,7300000.0
10213,6350000.0
16040,13042332.0
3437,104851200.0
20064,9818240.0
5766,7600000.0
8996,10309329.0
11165,9500000.0
17894,8500000.0
10476,11300000.0
22573,3090000.0
20817,14500000.0
13837,5300000.0
8224,24700000.0
16374,4600000.0
4477,33900000.0
17309,6793687.0
7134,28496789.0
17865,10328341.0
12189,7182202.0
16416,45000000.0
16053,9500000.0
1824,6390000.0
11184,8850000.0
8651,7200000.0
22825,3200000.0
22606,8262000.0
18628,7590000.0
20709,11733680.0
13099,8350000.0
337,8120111.0
17728,12500000.0
23255,85000000.0
4643,31675600.0
1948,11478584.0
2015,15312480.0
8787,10000000.0
21691,8446050.0
11145,16302880.0
19005,18200000.0
7911,9376500.0
16191,9551620.0
4410,5950000.0
19716,12108713.0
11783,6190250.0
9270,7170000.0
473,12186888.0
2170,6200000.0
8659,7170000.0
6271,6440650.0
16098,8690000.0
18798,21931675.0
8917,5850000.0
10413,13288353.0
7562,9500000.0
3836,17000000.0
13675,13500000.0
3239,33491281.0
14515,23936211.0
21705,9890000.0
23094,10000000.0
13403,6693270.0
16403,9900000.0
14084,12499113.0
7645,29800000.0
1595,20000000.0
13596,10100000.0
11994,13077000.0
9787,7000000.0
2781,95000000.0
21608,7300000.0
3905,6500000.0
10184,6090000.0
14372,8950000.0
14502,11450000.0
4931,9800000.0
12109,7594700.0
19305,9864435.0
263,7147490.0
4075,8700000.0
22281,7599999.0
14625,38364000.0
1433,10443800.0
20944,6125550.0
23235,46151988.0
4279,9300000.0
13631,8170750.0
2104,59000000.0
19223,14060530.0
6992,10500000.0
12589,170000000.0
5978,10000000.0
8005,43000000.0
17547,15358199.0
10250,10100000.0
4226,5450000.0
7611,22709648.0
23100,6200000.0
17774,11400000.0
7748,16900000.0
18306,215014799.0
20174,7550000.0
11019,8464140.0
21962,10500000.0
21501,22500000.0
2101,55801129.0
21942,17000000.0
6735,5800000.0
3733,11200000.0
3751,13226681.0
20178,9000000.0
12594,22200000.0
6050,5990000.0
19392,7700000.0
10104,4000000.0
16762,23800000.0
8088,29497537.0
12714,7200000.0
2197,6500000.0
21248,86000000.0
3330,60390000.0
18316,13950000.0
18187,8700000.0
10548,10900000.0
10360,15848600.0
21396,3500000.0
17910,16677992.0
14971,55000000.0
8680,7500000.0
6179,3942180.0
1692,29700000.0
5572,3514500.0
8187,11000000.0
18030,9455000.0
22032,10800000.0
10692,14000000.0
18496,7300000.0
205,6285440.0
12762,9000000.0
9782,6950000.0
680,9448162.0
18662,47000000.0
20869,5800000.0
18935,6410025.0
4456,29990000.0
12203,18705671.0
5622,7667047.0
18201,7990000.0
17500,46783314.0
21879,3822000.0
9666,84101653.0
3029,87000000.0
2018,15469285.0
3838,5900000.0
13265,28000000.0
17898,10536039.0
4076,8700000.0
16271,10200000.0
14785,20291980.0
7875,32000000.0
21565,7700000.0
20077,6500000.0
16849,62245142.0
3979,7490000.0
1576,18825450.0
651,6850000.0
16063,17650100.0
5822,9757920.0
3148,210479380.0
3870,6000000.0
7280,9127113.0
4068,8599000.0
5992,12700000.0
13536,29800000.0
20304,9200000.0
401,9440460.0
11914,7722000.0
9946,5200000.0
18820,25000000.0
489,31500000.0
13017,33526915.0
21665,16025000.0
5673,8550000.0
9102,10900000.0
11977,7200000.0
3566,170000000.0
8364,11700000.0
19493,6500000.0
2996,84175990.0
5152,10709322.0
17514,89000000.0
9150,12400000.0
21376,8067333.0
2061,23824716.0
10284,96000000.0
16542,5300000.0
6551,37500000.0
21625,12200000.0
12948,23500000.0
9733,6200000.0
17754,7330000.0
7691,23500000.0
485,12117770.0
7960,163681000.0
9828,6434890.0
107,4450000.0
13850,8600000.0
7738,15000000.0
13427,15800000.0
15349,8448000.0
17909,16296000.0
5577,5100000.0
5695,12200000.0
22857,12500000.0
6584,7300000.0
16012,15300000.0
17972,27500000.0
19427,4500000.0
19927,170000000.0
3970,7400000.0
18377,8300000.0
10938,20432880.0
9770,6800000.0
1645,25885669.0
15506,55000000.0
13014,20603189.0
19009,5396853.0
18021,58000000.0
15191,7757620.0
3706,8155440.0
19162,6608295.0
18976,18722153.0
23130,8900000.0
20354,5500000.0
2926,10523520.0
14164,8600000.0
16216,9400000.0
18109,4412520.0
5570,3135000.0
7814,65000000.0
8251,164990000.0
7567,13650000.0
6146,7900000.0
18806,19940889.0
4384,43500000.0
19137,16700000.0
3269,43000000.0
1563,17373600.0
19124,10500000.0
12309,5000000.0
7194,12900000.0
10518,10435458.0
706,10473276.0
15320,5990000.0
411,9600000.0
8772,9500000.0
3913,6600000.0
3827,4600000.0
19339,17637434.0
7281,9179440.0
16942,6500000.0
21254,9000000.0
21690,8300000.0
13600,11700000.0
11745,11590000.0
10652,12800000.0
18342,5386185.0
1360,7200000.0
21331,6000000.0
15874,39500000.0
17085,9450000.0
8268,23448977.0
2988,59596000.0
12926,9100000.0
477,13770000.0
18232,14326068.0
18964,13940000.0
16951,14200000.0
1415,9900000.0
10725,15500000.0
13398,5400000.0
15502,49010560.0
14877,5950000.0
21309,8437780.0
3825,30000000.0
7657,41000000.0
13466,8100000.0
15375,21392016.0
7635,71900000.0
9909,6552740.0
7825,83000000.0
2127,7500000.0
5717,5604104.0
22637,7865080.0
12541,10100000.0
20129,9300000.0
2151,5799000.0
23080,3932110.0
20102,6650000.0
22426,11000000.0
22558,15390800.0
9665,70000000.0
13076,99600000.0
14214,8413470.0
7890,7593883.0
18433,39500000.0
5474,7200000.0
9419,22996400.0
11779,10770000.0
19816,6698100.0
1747,9469230.0
5792,8500000.0
15222,10600000.0
22513,10600000.0
15338,9294630.0
21118,21699930.0
5686,7912960.0
10455,6150000.0
11686,7200000.0
13651,5700000.0
8925,6800000.0
7899,8300000.0
14980,145400000.0
7354,14793324.0
8447,14095964.0
8258,31738707.0
12796,8900000.0
6016,5150000.0
17729,13433711.0
22560,16037900.0
13429,12500000.0
17872,67800000.0
8608,6500000.0
3714,9300000.0
14319,13548500.0
3543,311199000.0
11182,55000000.0
4171,10559200.0
262,7127530.0
16136,10071468.0
20065,10281060.0
5236,16208939.0
11228,25587447.0
16703,49900000.0
20264,7343740.0
16256,8115300.0
2709,49400000.0
10940,8566950.0
16901,6500000.0
15088,10100000.0
7690,21900000.0
10987,28955777.0
18648,8999000.0
13824,8417791.0
15062,7600000.0
15382,6900000.0
20454,7890000.0
1362,7508700.0
2100,48037131.0
8254,173335960.0
17186,33500000.0
376,8800000.0
14709,74000000.0
1468,12000000.0
12645,52318109.0
4437,15309601.0
19772,6100000.0
18100,5000000.0
20759,9000000.0
11747,12307301.0
341,8200000.0
4514,7500000.0
7358,15048553.0
17780,9100000.0
12890,8257220.0
4426,10309329.0
6381,8964666.0
19050,25300000.0
991,7580000.0
18452,7150000.0
88,3693755.0
12614,30663900.0
15277,9900000.0
7052,15819341.0
3589,7200000.0
14240,6350000.0
21468,9300000.0
19946,58000000.0
15134,14950000.0
21661,12310000.0
10197,6195000.0
4763,6800000.0
3780,19900000.0
20223,6129270.0
21002,6670000.0
12210,11500000.0
17866,11144174.0
9714,5750000.0
1148,25224696.0
3690,7070000.0
19118,8500000.0
16878,12500000.0
11212,22067500.0
18167,7586250.0
18910,9300000.0
18880,154878750.0
4538,9990000.0
22564,19853229.0
5240,17500000.0
22738,15500000.0
21348,6292000.0
835,30521479.0
13965,13400000.0
21547,10500000.0
10575,19303749.0
22336,5940800.0
13470,6350000.0
6028,5650000.0
15929,6395950.0
21354,6400000.0
19632,11000000.0
22125,14700000.0
19494,6600000.0
13015,21000000.0
7020,12800000.0
16004,11299999.0
2986,149999999.0
5164,9100000.0
10682,15144360.0
22199,32400000.0
20778,12500000.0
9417,14267326.0
20131,9900000.0
14152,22911700.0
12661,9406321.0
21610,7945875.0
21340,10300000.0
20622,7953608.0
1643,25617269.0
13314,5990000.0
13625,6632780.0
19525,3300000.0
8822,7000000.0
11395,8930000.0
5354,2000000.0
22342,6281510.0
5352,29790000.0
13778,3835349.0
17426,22950000.0
5891,13300000.0
3182,17500000.0
12532,19900000.0
8602,6490000.0
4184,9182100.0
20313,4700000.0
2818,18322260.0
11475,68000000.0
16523,7500000.0
15330,19500000.0
1862,8244841.0
6290,6930050.0
9065,7899760.0
21203,9100000.0
21831,8100000.0
1910,9650000.0
2331,4300000.0
20398,25000000.0
16413,37000000.0
6692,8199000.0
1341,6296325.0
22502,12956433.0
12994,46000000.0
21807,16400000.0
8877,7800000.0
73,2590000.0
21950,17580000.0
18054,37151559.0
11296,4902020.0
364,8549143.0
15387,24792810.0
11604,6400000.0
15515,75000000.0
9567,9500000.0
2535,59000000.0
18733,6813223.0
6528,18950000.0
21936,13074483.0
20637,18800000.0
3293,49500000.0
22218,138225780.0
11831,16000000.0
19616,14900000.0
3280,45000000.0
115,4600000.0
1504,13805188.0
12131,7312400.0
2258,4450000.0
1976,13000000.0
14675,35000000.0
5531,6700000.0
4811,7800000.0
3916,6700000.0
13975,12771000.0
21774,10944330.0
11338,17500000.0
5237,16350000.0
7104,22228403.0
7998,70000000.0
6874,16325400.0
305,7594730.0
17044,10139544.0
7270,8500000.0
5919,14935000.0
22974,10400000.0
2286,6350000.0
18181,11500000.0
920,5990000.0
17470,11500000.0
7711,6881700.0
1571,18150000.0
13742,4100000.0
8047,95000000.0
21245,34000000.0
15813,169738509.0
15179,6480000.0
6017,5340000.0
3655,54184929.0
8351,7740000.0
2550,7303596.0
13983,7100000.0
11756,8458443.0
307,7600000.0
2314,14140000.0
4293,11300000.0
2703,47000000.0
13959,7400000.0
10539,10600000.0
5569,2790000.0
2671,37523075.0
13105,9900000.0
18589,27747300.0
1101,9500000.0
8840,5200000.0
12305,12300000.0
9671,6000000.0
16813,38000000.0
20750,8000000.0
17032,8332200.0
15666,55000000.0
4078,8700000.0
5730,6030795.0
272,7240590.0
6294,6961049.0
3084,69900000.0
10538,10500000.0
10028,10250000.0
22388,3120975.0
12196,10427780.0
3546,340481350.0
2173,6290000.0
3947,7000000.0
7506,2850000.0
2358,6800000.0
17765,8000000.0
15403,19500000.0
3460,120171199.0
10707,16834080.0
19965,15000000.0
20801,31245837.0
9126,18500000.0
19313,10650000.0
3749,13000000.0
3291,49000000.0
17653,6300000.0
4121,9500000.0
18047,23000000.0
22853,10999000.0
20963,8044200.0
5421,6500000.0
3540,290164397.0
21862,7579986.0
10486,11500000.0
12258,27504200.0
8588,20094271.0
3094,113000000.0
1780,26450000.0
5057,11825000.0
16218,10200000.0
13364,8400000.0
4597,23000000.0
742,13852140.0
6895,32067938.0
7391,19196710.0
17537,57831345.0
12221,15083770.0
3312,55468000.0
9526,7472660.0
6313,7300000.0
5985,5900000.0
1352,6955400.0
16562,4701318.0
3665,6100000.0
20574,96024825.0
7322,11999000.0
22195,24142999.0
7694,30000000.0
3025,37900000.0
604,25500000.0
11693,10800000.0
3560,35000000.0
11800,6300000.0
22549,12898550.0
3211,35055668.0
17119,14390000.0
18558,7600000.0
23068,61500000.0
18566,12900000.0
14023,7000000.0
6690,39010800.0
9162,22380375.0
19668,15200000.0
10704,6750000.0
6283,6700000.0
8761,9200000.0
22650,11900000.0
9470,13600000.0
22312,4540420.0
22189,16500000.0
10287,120000000.0
21637,14582808.0
13050,13930000.0
12966,6190000.0
4947,9950000.0
1568,17507469.0
7300,10633800.0
19021,512958420.0
19504,7700480.0
13789,5497696.0
12610,273105000.0
15363,11700000.0
12496,6200000.0
12158,11300000.0
19169,7600000.0
2424,25000000.0
14817,7500000.0
14839,8600000.0
212,6383070.0
11124,62934300.0
21412,18835200.0
7537,5800000.0
7702,52000000.0
9741,6350000.0
5110,8285680.0
18623,13500000.0
15339,10000000.0
2192,6450000.0
3596,8300000.0
22828,5836990.0
10073,13971102.0
16260,8771400.0
427,10173516.0
15028,8098200.0
11122,24073000.0
18694,5150000.0
17049,12200000.0
15660,6750000.0
14491,9290000.0
4967,10550000.0
2795,141820000.0
11341,14011000.0
21133,15982082.0
1285,38800500.0
8416,9100000.0
7130,27754716.0
8770,9500000.0
8111,56000000.0
22335,5996300.0
2086,32015981.0
20811,7170000.0
16752,7200000.0
6532,20701450.0
10534,10500000.0
1959,12119589.0
1198,7848000.0
3822,17700000.0
11458,7500000.0
21078,16115808.0
22627,10850000.0
5921,15000000.0
10101,22911118.0
20176,8890880.0
8986,37000000.0
3634,12782840.0
12372,104000000.0
15871,38000000.0
5282,24980000.0
4925,9600000.0
11135,7133370.0
10614,24900000.0
2463,95000000.0
20715,7550000.0
2398,15183000.0
5952,21805006.0
19623,5890000.0
9061,7200000.0
8817,8755000.0
7473,6300000.0
21964,15000000.0
15805,138350598.0
22691,8341294.0
11149,55989294.0
2239,3400000.0
9989,7708680.0
7675,95000000.0
20565,10422000.0
11262,10550000.0
14925,8500000.0
21580,12491000.0
14550,25157200.0
15505,51207756.0
20887,7250000.0
16676,176747460.0
4588,16924560.0
21907,8372000.0
3501,274400000.0
16575,9500000.0
6364,8327100.0
7057,16500000.0
440,10724334.0
9042,22590620.0
13007,12999900.0
20285,8011590.0
16866,11472292.0
13902,10700000.0
20143,4756267.0
11680,5350000.0
13440,7150000.0
12239,14703000.0
704,10530374.0
18154,6714700.0
4667,48000000.0
20745,7190000.0
3382,79000000.0
10525,10750000.0
16337,32461800.0
13043,9200000.0
3849,5600000.0
10943,12423072.0
20369,23000000.0
9917,19151625.0
4463,35815920.0
4494,13922040.0
2798,145000000.0
14241,6466780.0
7474,6300000.0
16309,7950000.0
973,7200000.0
16745,27800000.0
2069,28500000.0
12217,10200000.0
18072,7150000.0
7822,79000000.0
17775,4780000.0
9800,7150000.0
338,8140000.0
10532,8500000.0
2569,11000000.0
22234,6500000.0
1220,10262430.0
276,7299538.0
3395,81999899.0
16608,8100000.0
21409,12307000.0
8864,7000000.0
2579,13200000.0
4297,11600000.0
18118,6715803.0
15242,8500000.0
14583,9354990.0
15042,30900000.0
1994,14338566.0
17037,8569500.0
6981,9922036.0
16469,36990000.0
11660,23700000.0
14466,25448425.0
19279,7290000.0
2771,82500000.0
3165,12250000.0
18707,8941150.0
12253,15200000.0
22703,10600000.0
8890,9990000.0
9291,6506920.0
16856,7000000.0
18775,29484000.0
2057,21950000.0
8284,185000000.0
12816,11605300.0
15557,18000000.0
9275,7300000.0
8919,6000850.0
14138,10550700.0
14864,8000000.0
4638,30500000.0
11423,28000000.0
18690,7500000.0
10108,7700000.0
6104,62000000.0
22884,17392507.0
12088,5200000.0
3509,174666932.0
12132,8795545.0
3770,17244630.0
14204,9490000.0
5625,7822000.0
21067,11060422.0
14532,13450000.0
9589,11487240.0
14590,11200000.0
9037,78000000.0
4405,36000000.0
6049,5990000.0
16227,10702800.0
20362,3100000.0
15122,35000000.0
1086,9300000.0
17928,29500000.0
19285,7550000.0
6914,58878416.0
20522,20417400.0
17580,9000000.0
10435,11100000.0
8193,106125000.0
21721,15900000.0
9309,8000000.0
6325,7537600.0
19720,12798270.0
11148,45158392.0
3357,69900000.0
8469,45711864.0
2353,6300000.0
2521,32700000.0
6776,9600000.0
21464,8500000.0
5161,8934183.0
2381,35900000.0
4893,9150000.0
6709,45000000.0
9888,9350000.0
7379,17729760.0
16387,6400000.0
20138,4015261.0
23236,14561250.0
10946,6656619.0
16747,180000000.0
12611,78100000.0
4238,6390000.0
1099,9500000.0
9028,33526915.0
1605,20633347.0
1918,10071582.0
193,6000000.0
10611,15089760.0
11491,8400000.0
17328,4460000.0
2880,8300000.0
11569,9990000.0
2995,71999999.0
18773,19464650.0
15504,50000000.0
19933,62000000.0
7983,13890000.0
7429,14399000.0
17048,11800000.0
53,8800000.0
13539,13490000.0
2126,41232300.0
1834,6900000.0
17369,18582480.0
18253,22500000.0
17026,7800000.0
3521,207260283.0
21390,5600000.0
15817,182842200.0
3582,66858156.0
21301,5798600.0
20908,17000000.0
11257,20874020.0
9675,10700000.0
7677,7345084.0
7519,4200000.0
4475,69500000.0
1575,18687529.0
17507,10500000.0
20820,17716380.0
22699,9666160.0
5579,5291200.0
7575,3800000.0
17416,24680699.0
6603,10184927.0
10333,11195780.0
12682,17602000.0
13754,3774350.0
11023,16490000.0
14934,17500000.0
16270,10175000.0
3315,55450000.0
18768,15000000.0
13659,7800000.0
9206,6750000.0
13092,22856288.0
6280,6697302.0
18252,22161039.0
15909,13990000.0
11114,11200000.0
2154,5800000.0
5262,20575125.0
4288,10500000.0
7591,6200000.0
3617,8692500.0
13933,36000000.0
685,9573720.0
5954,22871002.0
11889,16816894.0
19975,120805425.0
119,4680000.0
13026,10700000.0
1322,22089798.0
23084,6990000.0
3210,35000000.0
8568,60624800.0
15074,16262403.0
16067,6000000.0
15098,6490000.0
8969,8800000.0
20405,35000000.0
467,23049600.0
5473,7100000.0
14046,45000000.0
15954,17150000.0
4621,22757527.0
15318,9800000.0
18729,6066060.0
5360,4999999.0
15011,14500000.0
19448,6900000.0
14806,8750000.0
5424,6600000.0
2752,67900000.0
15709,18171159.0
6797,3142000.0
14843,6300000.0
81,11000000.0
22847,8900000.0
23151,4850000.0
7736,14800000.0
9622,10815581.0
2342,5350000.0
17836,11150000.0
11139,14900000.0
15297,7200000.0
20022,53500000.0
18465,30000000.0
23225,12579199.0
14984,6860000.0
14189,2880000.0
22494,16275143.0
5633,9057680.0
10607,8855990.0
12866,22848924.0
11075,11544400.0
3387,79999999.0
1886,8790000.0
3365,75000000.0
2,9019650.0
22097,13600000.0
6962,8309600.0
22961,4483220.0
627,81500000.0
8221,28918800.0
14700,61233999.0
17850,8600000.0
9827,6553600.0
11140,18570353.0
23043,70000000.0
22706,11647760.0
8939,10890000.0
17298,5400000.0
15243,8891948.0
16161,7446040.0
20321,10700000.0
18665,56900000.0
13529,8299000.0
15543,25500000.0
5806,9150000.0
9947,5292100.0
11754,6450000.0
995,7600000.0
12244,31743000.0
20734,12700000.0
6329,7500000.0
3097,120000000.0
9799,7200000.0
21660,11260000.0
20678,12356754.0
14744,11900000.0
15402,18300000.0
8775,9450000.0
19104,8300000.0
10638,8903070.0
22344,6220071.0
19626,7800000.0
8649,7100000.0
9373,9800000.0
4841,8300000.0
19723,13900000.0
17627,12500000.0
7162,11200000.0
19272,6303003.0
19486,5171608.0
7214,34147015.0
19534,5602850.0
9086,9290810.0
1657,27790835.0
18332,26500000.0
2737,58500000.0
1087,9300000.0
6244,5853960.0
13070,25400056.0
3102,9900000.0
13554,39000000.0
10128,9200000.0
23018,6200000.0
19202,14300000.0
15410,196042240.0
20436,29800000.0
14872,4698000.0
4147,10000000.0
11049,11500000.0
13882,14800000.0
7536,5700000.0
7767,24500000.0
572,14200000.0
4213,5000000.0
15707,15500000.0
3824,23750000.0
19889,3147000.0
21546,128181000.0
1754,10579200.0
1138,2104000.0
484,7730530.0
5748,6800000.0
16050,8089823.0
14531,9400000.0
21268,20400000.0
8724,8500000.0
5436,6700000.0
5171,10111952.0
13684,7799000.0
19422,9300000.0
3366,75000000.0
3643,17413440.0
2889,8800000.0
22053,10800000.0
2363,7999999.0
19175,10000000.0
18513,8107680.0
6604,10150000.0
15111,9600000.0
4527,8600000.0
18475,6390000.0
19434,5680000.0
8598,79980000.0
8696,7900000.0
20448,13990000.0
9703,4950000.0
18102,6500000.0
9088,11186000.0
20776,12300000.0
664,8383268.0
11524,5970000.0
11245,42560502.0
22727,11400000.0
726,12188332.0
22109,23000000.0
17869,18360362.0
4151,10000000.0
15239,6790000.0
13923,22398850.0
19860,16100000.0
5959,27000000.0
3413,8463112.0
21018,10664620.0
17200,9650000.0
9117,16195503.0
971,7200000.0
15899,35000000.0
1731,6770775.0
9660,26202672.0
7471,6200000.0
21264,18500000.0
12247,12900000.0
15157,15000000.0
6209,5225000.0
18132,5031920.0
564,13000000.0
15524,21695000.0
7153,3008000.0
4924,9550000.0
15522,89800000.0
13049,12500000.0
18644,5797485.0
1663,28135925.0
20915,6553600.0
21868,11550000.0
17187,36000000.0
2204,6550000.0
21629,13207437.0
12715,7150000.0
15035,13290000.0
1936,10845622.0
3068,145000000.0
10265,399000000.0
229,6746404.0
12376,12685200.0
13681,53000000.0
22728,16650000.0
15615,30939600.0
8380,9721440.0
14460,19500000.0
12352,38700000.0
22489,54612000.0
2202,6590000.0
10068,13769637.0
13446,9170000.0
8099,33491281.0
17517,12740000.0
8765,9300000.0
16381,12100000.0
11578,11050000.0
12395,8100000.0
5526,7500000.0
14274,8131910.0
21559,18150000.0
6033,5800000.0
3007,12740000.0
11505,9883888.0
14109,27554800.0
4114,9500000.0
7594,6800000.0
12952,24490000.0
1792,3500000.0
9953,5799813.0
41,6150000.0
13218,12900000.0
3703,7889200.0
16922,45000000.0
3707,8200000.0
5707,5199518.0
3083,64900000.0
9033,41990000.0
18004,16083990.0
19691,7412861.0
8531,6000000.0
13348,6950000.0
18950,9700000.0
20528,22771500.0
15719,25000000.0
18327,17000000.0
7593,6350000.0
20163,13940619.0
13171,7170800.0
9100,18109000.0
7121,25805965.0
9097,72593363.0
18725,5800000.0
602,25000000.0
1686,35000000.0
4900,9200000.0
4106,9150000.0
9522,6850000.0
13791,5813250.0
17057,7950000.0
2553,7550000.0
13940,39500000.0
